job_id,usr_name,job_name,account,group,partition_name,host_name,priority,qos,work_dir,submit_line,nodes_req,cpu_req,gpu_req,mem_req,num_cpu,cpu_alloc,gpu_alloc,mem_alloc,nodelist,node_count,wallclock_req,node_alloc,mem_per_node,mem_per_cpu,ntask,slots,array_job_id,array_pos,freq_req,submit_time,start_time,eligible_time,queue_sec,wait_to_start_sec,submit_dayofweek,submit_month,submit_hour,start_dayofweek,start_month,start_hour,start_year,status
400271,user059,nwchem_sim_1144,acct09,group04,workq,Hengicluster2025,5,scavenger,/home/user059/nwchem_runs,sbatch nwchem_14.sbatch,1,48,0,65536,48,48,0,65536,n36,1,14400,1,65536,1365,1,48,60391,1111,1,1763278632,1763285352,1763283950,5318,1402,6,11,7,6,11,9,2025,COMPLETED
400273,user095,nwchem_sim_5083,acct05,group05,workq,Hengicluster2025,1,scavenger,/home/user095/nwchem_runs,sbatch nwchem_50.sbatch,2,24,0,65536,24,24,0,65536,"n44,n14",2,1800,2,32768,2731,12,24,0,0,0,1763333611,1763337811,1763336742,3131,1069,6,11,22,0,11,0,2025,TIMEOUT
400274,user032,nek5000_sim_9552,acct02,group02,workq,Hengicluster2025,5,normal,/home/user032/nek5000_runs,sbatch nek5000_12.sbatch,4,256,0,131072,256,256,0,131072,"n1,n35,n40,n52",4,14400,4,32768,512,64,256,60192,1933,1,1763298483,1763299083,1763298591,108,492,6,11,13,6,11,13,2025,COMPLETED
400276,user063,hpl_sim_8786,acct03,group03,workq,Hengicluster2025,3,normal,/home/user063/hpl_runs,sbatch hpl_38.sbatch,1,12,0,65536,12,12,0,65536,n26,1,1800,1,65536,5461,1,12,60425,862,0,1763270233,1763274793,1763272917,2684,1876,6,11,5,6,11,6,2025,COMPLETED
400278,user019,weka_sim_2526,acct09,group04,long,Hengicluster2025,1,high,/home/user019/weka_runs,sbatch weka_1.sbatch,2,96,0,131072,96,96,0,131072,"n2,n36",2,5400,2,65536,1365,1,96,60776,310,3,1763306283,1763308083,1763306470,187,1613,6,11,15,6,11,15,2025,COMPLETED
400279,user049,lammps_sim_7606,acct09,group04,workq,Hengicluster2025,3,normal,/home/user049/lammps_runs,sbatch lammps_39.sbatch,1,2,0,131072,2,2,0,131072,n44,1,2700,1,131072,65536,2,2,60825,1665,0,1763281352,1763283032,1763282896,1544,136,6,11,8,6,11,8,2025,COMPLETED
400280,user056,mxnet_sim_5799,acct06,group01,long,Hengicluster2025,4,high,/home/user056/mxnet_runs,sbatch mxnet_10.sbatch,1,24,0,131072,24,24,0,131072,n33,1,2700,1,131072,5461,6,24,60405,294,2,1763260468,1763266888,1763260875,407,6013,6,11,2,6,11,4,2025,FAILED
400281,user067,vasp_sim_4196,acct07,group02,workq,Hengicluster2025,3,normal,/home/user067/vasp_runs,sbatch vasp_21.sbatch,1,12,0,4096,12,12,0,4096,n0,1,900,1,4096,341,1,12,60414,1937,1,1763327873,1763333033,1763331723,3850,1310,6,11,21,6,11,22,2025,COMPLETED
400282,user064,cp2k_sim_3121,acct04,group04,workq,Hengicluster2025,4,scavenger,/home/user064/cp2k_runs,sbatch cp2k_23.sbatch,1,32,0,8192,32,32,0,8192,n54,1,900,1,8192,256,32,32,0,0,0,1763279789,1763286509,1763281711,1922,4798,6,11,7,6,11,9,2025,TIMEOUT
400283,user059,namd_sim_9064,acct09,group04,gpuq,Hengicluster2025,2,high,/home/user059/namd_runs,sbatch namd_21.sbatch,3,72,1,196608,72,72,1,196608,"n40,n25,n8",3,7200,3,65536,2731,36,72,60564,447,0,1763287251,1763291751,1763290721,3470,1030,6,11,10,6,11,11,2025,TIMEOUT
400284,user010,hpl_sim_8997,acct10,group05,workq,Hengicluster2025,4,high,/home/user010/hpl_runs,sbatch hpl_4.sbatch,1,8,0,32768,8,8,0,32768,n12,1,600,1,32768,4096,8,8,0,0,0,1763316389,1763318249,1763316629,240,1620,6,11,18,6,11,18,2025,NODE_FAIL
400285,user035,wrf_sim_7457,acct05,group05,long,Hengicluster2025,2,scavenger,/home/user035/wrf_runs,sbatch wrf_46.sbatch,2,128,0,65536,128,128,0,65536,"n31,n51",2,3600,2,32768,512,1,128,0,0,3,1763299747,1763303887,1763299904,157,3983,6,11,13,6,11,14,2025,COMPLETED
400287,user072,xgboost_sim_8242,acct02,group02,workq,Hengicluster2025,4,scavenger,/home/user072/xgboost_runs,sbatch xgboost_23.sbatch,2,64,0,131072,64,64,0,131072,"n54,n40",2,900,2,65536,2048,1,64,0,0,0,1763318239,1763321179,1763318632,393,2547,6,11,18,6,11,19,2025,TIMEOUT
400288,user022,gaussian_sim_2045,acct02,group02,workq,Hengicluster2025,1,normal,/home/user022/gaussian_runs,sbatch gaussian_39.sbatch,1,64,0,8192,64,64,0,8192,n29,1,900,1,8192,128,32,64,60365,5,0,1763279795,1763283695,1763282017,2222,1678,6,11,7,6,11,9,2025,COMPLETED
400289,user052,nwchem_sim_3305,acct02,group02,workq,Hengicluster2025,2,scavenger,/home/user052/nwchem_runs,sbatch nwchem_9.sbatch,1,48,0,4096,48,48,0,4096,n41,1,7200,1,4096,85,48,48,60976,505,0,1763320962,1763324982,1763321144,182,3838,6,11,19,6,11,20,2025,COMPLETED
400290,user071,caffe_sim_7861,acct01,group01,workq,Hengicluster2025,1,normal,/home/user071/caffe_runs,sbatch caffe_24.sbatch,2,16,0,262144,16,16,0,262144,"n43,n59",2,14400,2,131072,16384,8,16,0,0,1,1763274145,1763275885,1763274527,382,1358,6,11,6,6,11,6,2025,COMPLETED
400291,user001,gaussian_sim_2210,acct01,group01,long,Hengicluster2025,1,normal,/home/user001/gaussian_runs,sbatch gaussian_41.sbatch,1,64,0,98304,64,64,0,98304,n47,1,7200,1,98304,1536,32,64,60752,1664,1,1763307559,1763310319,1763310165,2606,154,6,11,15,6,11,16,2025,NODE_FAIL
400292,user090,gromacs_sim_7045,acct10,group05,short,Hengicluster2025,3,normal,/home/user090/gromacs_runs,sbatch gromacs_40.sbatch,2,8,0,524288,8,8,0,524288,"n34,n41",2,14400,2,262144,65536,1,8,60780,1658,4,1763303005,1763309065,1763304962,1957,4103,6,11,14,6,11,16,2025,NODE_FAIL
400293,user060,tensorflow_sim_3298,acct10,group05,long,Hengicluster2025,2,scavenger,/home/user060/tensorflow_runs,sbatch tensorflow_9.sbatch,3,36,0,393216,36,36,0,393216,"n28,n31,n58",3,7200,3,131072,10923,12,36,60345,214,3,1763289410,1763291630,1763290048,638,1582,6,11,10,6,11,11,2025,COMPLETED
400294,user001,nwchem_sim_1771,acct01,group01,short,Hengicluster2025,3,scavenger,/home/user001/nwchem_runs,sbatch nwchem_15.sbatch,1,12,0,4096,12,12,0,4096,n8,1,10800,1,4096,341,6,12,60770,595,0,1763304312,1763308752,1763305027,715,3725,6,11,14,6,11,15,2025,FAILED
400295,user093,vasp_sim_1966,acct03,group03,gpuq,Hengicluster2025,5,scavenger,/home/user093/vasp_runs,sbatch vasp_22.sbatch,1,12,2,131072,12,12,2,131072,n53,1,10800,1,131072,10923,1,12,0,0,3,1763307001,1763311381,1763307263,262,4118,6,11,15,6,11,16,2025,COMPLETED
400296,user004,nwchem_sim_4460,acct04,group04,workq,Hengicluster2025,1,high,/home/user004/nwchem_runs,sbatch nwchem_33.sbatch,4,64,0,262144,64,64,0,262144,"n41,n10,n6,n35",4,600,4,65536,4096,1,64,60118,1709,0,1763311871,1763315891,1763313341,1470,2550,6,11,16,6,11,17,2025,FAILED
400297,user023,namd_sim_5054,acct03,group03,long,Hengicluster2025,1,scavenger,/home/user023/namd_runs,sbatch namd_19.sbatch,2,24,0,131072,24,24,0,131072,"n44,n38",2,1800,2,65536,5461,1,24,60319,845,3,1763257618,1763258998,1763258209,591,789,6,11,1,6,11,2,2025,COMPLETED
400298,user048,mxnet_sim_9303,acct08,group03,long,Hengicluster2025,5,high,/home/user048/mxnet_runs,sbatch mxnet_20.sbatch,1,2,0,65536,2,2,0,65536,n20,1,5400,1,65536,32768,2,2,60153,1626,0,1763299047,1763300247,1763299681,634,566,6,11,13,6,11,13,2025,COMPLETED
400300,user078,linpack_sim_2967,acct08,group03,short,Hengicluster2025,5,normal,/home/user078/linpack_runs,sbatch linpack_47.sbatch,3,192,0,393216,192,192,0,393216,"n42,n38,n26",3,1200,3,131072,2048,192,192,60661,866,1,1763290829,1763296289,1763293999,3170,2290,6,11,11,6,11,12,2025,COMPLETED
400301,user002,nek5000_sim_4826,acct02,group02,workq,Hengicluster2025,3,high,/home/user002/nek5000_runs,sbatch nek5000_45.sbatch,1,16,0,8192,16,16,0,8192,n36,1,7200,1,8192,512,1,16,60283,1548,0,1763307947,1763308727,1763308373,426,354,6,11,15,6,11,15,2025,COMPLETED
400303,user039,pytorch_sim_922,acct09,group04,workq,Hengicluster2025,3,normal,/home/user039/pytorch_runs,sbatch pytorch_7.sbatch,2,128,0,32768,128,128,0,32768,"n8,n56",2,5400,2,16384,256,64,128,0,0,1,1763334927,1763337027,1763336783,1856,244,6,11,23,6,11,23,2025,COMPLETED
400305,user062,nwchem_sim_3767,acct02,group02,workq,Hengicluster2025,2,scavenger,/home/user062/nwchem_runs,sbatch nwchem_30.sbatch,1,2,0,32768,2,2,0,32768,n3,1,7200,1,32768,16384,1,2,60833,896,3,1763336545,1763343145,1763340237,3692,2908,6,11,23,0,11,1,2025,COMPLETED
400306,user063,xgboost_sim_9227,acct03,group03,short,Hengicluster2025,4,high,/home/user063/xgboost_runs,sbatch xgboost_49.sbatch,1,2,0,98304,2,2,0,98304,n2,1,10800,1,98304,49152,2,2,60334,1133,0,1763281964,1763288924,1763286353,4389,2571,6,11,8,6,11,10,2025,FAILED
400307,user080,abinit_sim_5479,acct10,group05,short,Hengicluster2025,1,scavenger,/home/user080/abinit_runs,sbatch abinit_14.sbatch,3,6,0,12288,6,6,0,12288,"n7,n14,n17",3,5400,3,4096,2048,6,6,60050,1800,2,1763260156,1763262076,1763260856,700,1220,6,11,2,6,11,3,2025,COMPLETED
400308,user012,hpl_sim_8702,acct02,group02,gpuq,Hengicluster2025,4,normal,/home/user012/hpl_runs,sbatch hpl_13.sbatch,2,96,0,131072,96,96,0,131072,"n43,n26",2,600,2,65536,1365,48,96,60957,1907,3,1763281476,1763285196,1763283922,2446,1274,6,11,8,6,11,9,2025,COMPLETED
400309,user099,cp2k_sim_9114,acct09,group04,workq,Hengicluster2025,4,high,/home/user099/cp2k_runs,sbatch cp2k_21.sbatch,1,8,0,131072,8,8,0,131072,n59,1,5400,1,131072,16384,1,8,60528,436,0,1763330411,1763337551,1763331834,1423,5717,6,11,22,6,11,23,2025,COMPLETED
400311,user100,abinit_sim_958,acct10,group05,long,Hengicluster2025,5,normal,/home/user100/abinit_runs,sbatch abinit_3.sbatch,1,16,0,4096,16,16,0,4096,n0,1,10800,1,4096,256,8,16,60797,1389,5,1763315849,1763319329,1763318172,2323,1157,6,11,17,6,11,18,2025,COMPLETED
400312,user091,bowtie2_sim_4170,acct01,group01,workq,Hengicluster2025,5,high,/home/user091/bowtie2_runs,sbatch bowtie2_34.sbatch,1,64,0,262144,64,64,0,262144,n5,1,7200,1,262144,4096,64,64,60486,629,0,1763327877,1763331837,1763331185,3308,652,6,11,21,6,11,22,2025,COMPLETED
400313,user060,pytorch_sim_4771,acct10,group05,workq,Hengicluster2025,4,high,/home/user060/pytorch_runs,sbatch pytorch_34.sbatch,4,48,0,524288,48,48,0,524288,"n14,n45,n40,n5",4,1800,4,131072,10923,1,48,60898,660,0,1763257888,1763264968,1763261797,3909,3171,6,11,1,6,11,3,2025,COMPLETED
400315,user074,nek5000_sim_8051,acct04,group04,gpuq,Hengicluster2025,3,normal,/home/user074/nek5000_runs,sbatch nek5000_8.sbatch,1,4,2,262144,4,4,2,262144,n23,1,1200,1,262144,65536,4,4,60856,1165,2,1763334241,1763339341,1763337245,3004,2096,6,11,23,0,11,0,2025,TIMEOUT
400317,user065,lammps_sim_1882,acct05,group05,workq,Hengicluster2025,3,scavenger,/home/user065/lammps_runs,sbatch lammps_40.sbatch,1,48,0,32768,48,48,0,32768,n12,1,3600,1,32768,683,1,48,60496,1840,2,1763300791,1763302051,1763300987,196,1064,6,11,13,6,11,14,2025,FAILED
400319,user093,abinit_sim_897,acct03,group03,short,Hengicluster2025,2,scavenger,/home/user093/abinit_runs,sbatch abinit_25.sbatch,2,96,0,32768,96,96,0,32768,"n42,n0",2,2700,2,16384,341,48,96,60484,1172,0,1763306381,1763309381,1763309094,2713,287,6,11,15,6,11,16,2025,FAILED
400320,user008,linpack_sim_9007,acct08,group03,short,Hengicluster2025,4,normal,/home/user008/linpack_runs,sbatch linpack_21.sbatch,1,12,0,8192,12,12,0,8192,n20,1,14400,1,8192,683,1,12,0,0,1,1763315664,1763321064,1763315705,41,5359,6,11,17,6,11,19,2025,NODE_FAIL
400321,user022,cp2k_sim_2889,acct02,group02,workq,Hengicluster2025,2,normal,/home/user022/cp2k_runs,sbatch cp2k_45.sbatch,1,48,0,65536,48,48,0,65536,n39,1,7200,1,65536,1365,48,48,60191,1564,0,1763318636,1763322716,1763319959,1323,2757,6,11,18,6,11,19,2025,FAILED
400323,user019,hpl_sim_3299,acct09,group04,workq,Hengicluster2025,5,high,/home/user019/hpl_runs,sbatch hpl_47.sbatch,1,48,0,65536,48,48,0,65536,n44,1,14400,1,65536,1365,48,48,0,0,0,1763336349,1763342229,1763337710,1361,4519,6,11,23,0,11,1,2025,COMPLETED
400325,user007,vasp_sim_3298,acct07,group02,short,Hengicluster2025,3,scavenger,/home/user007/vasp_runs,sbatch vasp_5.sbatch,1,12,0,8192,12,12,0,8192,n15,1,10800,1,8192,683,6,12,60748,1493,0,1763299783,1763305723,1763304133,4350,1590,6,11,13,6,11,15,2025,NODE_FAIL
400327,user052,cp2k_sim_7251,acct02,group02,gpuq,Hengicluster2025,5,scavenger,/home/user052/cp2k_runs,sbatch cp2k_10.sbatch,2,128,2,16384,128,128,2,16384,"n34,n1",2,10800,2,8192,128,1,128,0,0,0,1763329877,1763336537,1763336228,6351,309,6,11,21,6,11,23,2025,FAILED
400328,user041,pytorch_sim_8005,acct01,group01,short,Hengicluster2025,3,normal,/home/user041/pytorch_runs,sbatch pytorch_18.sbatch,2,48,0,262144,48,48,0,262144,"n0,n31",2,1800,2,131072,5461,24,48,60876,427,0,1763275877,1763277137,1763276638,761,499,6,11,6,6,11,7,2025,NODE_FAIL
400329,user063,namd_sim_5036,acct03,group03,long,Hengicluster2025,2,normal,/home/user063/namd_runs,sbatch namd_41.sbatch,1,4,0,16384,4,4,0,16384,n17,1,1800,1,16384,4096,2,4,0,0,0,1763319966,1763324586,1763320288,322,4298,6,11,19,6,11,20,2025,COMPLETED
400331,user071,hpl_sim_3601,acct01,group01,short,Hengicluster2025,2,normal,/home/user071/hpl_runs,sbatch hpl_43.sbatch,1,2,0,4096,2,2,0,4096,n47,1,600,1,4096,2048,2,2,60586,1853,1,1763284757,1763288417,1763288296,3539,121,6,11,9,6,11,10,2025,FAILED
400332,user096,namd_sim_5972,acct06,group01,gpuq,Hengicluster2025,2,scavenger,/home/user096/namd_runs,sbatch namd_21.sbatch,1,48,2,98304,48,48,2,98304,n39,1,3600,1,98304,2048,1,48,0,0,0,1763280765,1763283405,1763282015,1250,1390,6,11,8,6,11,8,2025,NODE_FAIL
400334,user036,nwchem_sim_6404,acct06,group01,short,Hengicluster2025,2,normal,/home/user036/nwchem_runs,sbatch nwchem_11.sbatch,1,24,0,4096,24,24,0,4096,n16,1,600,1,4096,171,24,24,60551,1339,0,1763279407,1763285647,1763280359,952,5288,6,11,7,6,11,9,2025,FAILED
400335,user078,gadget_sim_1788,acct08,group03,short,Hengicluster2025,1,scavenger,/home/user078/gadget_runs,sbatch gadget_5.sbatch,1,48,0,65536,48,48,0,65536,n13,1,10800,1,65536,1365,1,48,0,0,0,1763319899,1763324459,1763324271,4372,188,6,11,19,6,11,20,2025,COMPLETED
400336,user090,abinit_sim_9513,acct10,group05,gpuq,Hengicluster2025,1,scavenger,/home/user090/abinit_runs,sbatch abinit_8.sbatch,1,12,0,8192,12,12,0,8192,n11,1,900,1,8192,683,3,12,0,0,0,1763302734,1763308674,1763303884,1150,4790,6,11,14,6,11,15,2025,NODE_FAIL
400337,user025,namd_sim_4122,acct05,group05,workq,Hengicluster2025,4,scavenger,/home/user025/namd_runs,sbatch namd_2.sbatch,1,64,0,16384,64,64,0,16384,n53,1,7200,1,16384,256,64,64,60459,1858,0,1763282464,1763286604,1763286298,3834,306,6,11,8,6,11,9,2025,FAILED
400339,user031,vasp_sim_7746,acct01,group01,workq,Hengicluster2025,5,high,/home/user031/vasp_runs,sbatch vasp_27.sbatch,1,2,0,16384,2,2,0,16384,n37,1,7200,1,16384,8192,1,2,0,0,1,1763300412,1763305872,1763301126,714,4746,6,11,13,6,11,15,2025,COMPLETED
400340,user092,blast_sim_371,acct02,group02,short,Hengicluster2025,2,scavenger,/home/user092/blast_runs,sbatch blast_32.sbatch,2,4,0,196608,4,4,0,196608,"n40,n6",2,1200,2,98304,49152,1,4,60649,1492,1,1763267592,1763272152,1763268756,1164,3396,6,11,4,6,11,5,2025,TIMEOUT
400341,user099,blast_sim_8712,acct09,group04,short,Hengicluster2025,5,normal,/home/user099/blast_runs,sbatch blast_36.sbatch,1,2,0,65536,2,2,0,65536,n51,1,1200,1,65536,32768,2,2,0,0,0,1763307452,1763309012,1763307591,139,1421,6,11,15,6,11,16,2025,FAILED
400342,user033,openfoam_sim_952,acct03,group03,workq,Hengicluster2025,3,scavenger,/home/user033/openfoam_runs,sbatch openfoam_40.sbatch,3,144,0,49152,144,144,0,49152,"n17,n14,n20",3,10800,3,16384,341,1,144,0,0,3,1763251810,1763253670,1763252637,827,1033,6,11,0,6,11,0,2025,COMPLETED
400343,user008,tensorflow_sim_8025,acct08,group03,short,Hengicluster2025,5,high,/home/user008/tensorflow_runs,sbatch tensorflow_40.sbatch,1,32,0,65536,32,32,0,65536,n30,1,600,1,65536,2048,1,32,60610,494,1,1763329602,1763332182,1763331811,2209,371,6,11,21,6,11,22,2025,NODE_FAIL
400345,user082,nek5000_sim_7,acct02,group02,short,Hengicluster2025,1,scavenger,/home/user082/nek5000_runs,sbatch nek5000_35.sbatch,2,96,0,16384,96,96,0,16384,"n44,n3",2,7200,2,8192,171,24,96,0,0,1,1763305070,1763307770,1763305427,357,2343,6,11,14,6,11,15,2025,FAILED
400346,user006,nwchem_sim_4201,acct06,group01,workq,Hengicluster2025,5,normal,/home/user006/nwchem_runs,sbatch nwchem_2.sbatch,1,12,0,16384,12,12,0,16384,n26,1,14400,1,16384,1365,1,12,60711,1621,1,1763298880,1763302840,1763300315,1435,2525,6,11,13,6,11,14,2025,COMPLETED
400347,user065,pytorch_sim_1168,acct05,group05,workq,Hengicluster2025,1,normal,/home/user065/pytorch_runs,sbatch pytorch_19.sbatch,3,72,0,196608,72,72,0,196608,"n10,n27,n39",3,5400,3,65536,2731,1,72,60986,1683,0,1763308333,1763309233,1763309166,833,67,6,11,15,6,11,16,2025,FAILED
400348,user074,gromacs_sim_1157,acct04,group04,short,Hengicluster2025,3,high,/home/user074/gromacs_runs,sbatch gromacs_10.sbatch,3,96,0,49152,96,96,0,49152,"n39,n52,n36",3,1800,3,16384,512,24,96,0,0,0,1763263105,1763268985,1763265738,2633,3247,6,11,3,6,11,4,2025,COMPLETED
400349,user009,blast_sim_6551,acct09,group04,gpuq,Hengicluster2025,2,high,/home/user009/blast_runs,sbatch blast_24.sbatch,1,2,1,4096,2,2,1,4096,n8,1,600,1,4096,2048,2,2,60852,224,0,1763312086,1763314786,1763313231,1145,1555,6,11,16,6,11,17,2025,COMPLETED
400351,user014,blast_sim_245,acct04,group04,workq,Hengicluster2025,3,scavenger,/home/user014/blast_runs,sbatch blast_36.sbatch,2,64,0,524288,64,64,0,524288,"n43,n36",2,600,2,262144,8192,1,64,60812,433,1,1763259662,1763261402,1763260802,1140,600,6,11,2,6,11,2,2025,COMPLETED
400352,user090,bowtie2_sim_5515,acct10,group05,gpuq,Hengicluster2025,5,high,/home/user090/bowtie2_runs,sbatch bowtie2_32.sbatch,1,8,4,4096,8,8,4,4096,n38,1,600,1,4096,512,1,8,60616,1166,1,1763255389,1763256949,1763256698,1309,251,6,11,1,6,11,1,2025,COMPLETED
400354,user029,quantumespresso_sim_1947,acct09,group04,workq,Hengicluster2025,4,normal,/home/user029/quantumespresso_runs,sbatch quantumespresso_8.sbatch,1,48,0,4096,48,48,0,4096,n15,1,900,1,4096,85,48,48,60720,978,1,1763253817,1763256397,1763254227,410,2170,6,11,0,6,11,1,2025,COMPLETED
400355,user090,hpl_sim_5813,acct10,group05,workq,Hengicluster2025,5,high,/home/user090/hpl_runs,sbatch hpl_42.sbatch,1,24,0,262144,24,24,0,262144,n11,1,7200,1,262144,10923,1,24,0,0,3,1763320845,1763322105,1763321008,163,1097,6,11,19,6,11,19,2025,COMPLETED
400356,user014,openfoam_sim_4637,acct04,group04,workq,Hengicluster2025,4,scavenger,/home/user014/openfoam_runs,sbatch openfoam_37.sbatch,1,12,0,131072,12,12,0,131072,n59,1,5400,1,131072,10923,6,12,0,0,0,1763333279,1763335139,1763334482,1203,657,6,11,22,6,11,23,2025,COMPLETED
400357,user042,xgboost_sim_9188,acct02,group02,short,Hengicluster2025,1,high,/home/user042/xgboost_runs,sbatch xgboost_16.sbatch,1,64,0,16384,64,64,0,16384,n35,1,14400,1,16384,256,64,64,60715,790,0,1763271858,1763272938,1763272470,612,468,6,11,5,6,11,6,2025,COMPLETED
400358,user064,bowtie2_sim_6277,acct04,group04,workq,Hengicluster2025,4,normal,/home/user064/bowtie2_runs,sbatch bowtie2_1.sbatch,1,64,0,32768,64,64,0,32768,n51,1,1200,1,32768,512,64,64,60265,1892,0,1763255135,1763257055,1763256711,1576,344,6,11,1,6,11,1,2025,FAILED
400359,user045,nek5000_sim_787,acct05,group05,workq,Hengicluster2025,4,scavenger,/home/user045/nek5000_runs,sbatch nek5000_5.sbatch,1,24,0,4096,24,24,0,4096,n53,1,1800,1,4096,171,24,24,60353,1116,0,1763328854,1763332394,1763329714,860,2680,6,11,21,6,11,22,2025,COMPLETED
400361,user026,quantumespresso_sim_3930,acct06,group01,workq,Hengicluster2025,2,high,/home/user026/quantumespresso_runs,sbatch quantumespresso_2.sbatch,1,24,0,65536,24,24,0,65536,n42,1,14400,1,65536,2731,6,24,0,0,3,1763268647,1763273987,1763271683,3036,2304,6,11,4,6,11,6,2025,FAILED
400362,user098,lammps_sim_6424,acct08,group03,workq,Hengicluster2025,1,normal,/home/user098/lammps_runs,sbatch lammps_38.sbatch,1,16,0,131072,16,16,0,131072,n33,1,600,1,131072,8192,8,16,60624,1791,0,1763256929,1763259929,1763256993,64,2936,6,11,1,6,11,2,2025,COMPLETED
400363,user071,caffe_sim_2609,acct01,group01,long,Hengicluster2025,1,scavenger,/home/user071/caffe_runs,sbatch caffe_3.sbatch,1,24,0,4096,24,24,0,4096,n46,1,5400,1,4096,171,24,24,60457,1395,0,1763310815,1763315795,1763311704,889,4091,6,11,16,6,11,17,2025,TIMEOUT
400364,user033,linpack_sim_6573,acct03,group03,short,Hengicluster2025,1,normal,/home/user033/linpack_runs,sbatch linpack_33.sbatch,1,16,0,65536,16,16,0,65536,n47,1,1800,1,65536,4096,8,16,60250,2048,1,1763323922,1763328662,1763328077,4155,585,6,11,20,6,11,21,2025,FAILED
400365,user068,pytorch_sim_4179,acct08,group03,short,Hengicluster2025,4,scavenger,/home/user068/pytorch_runs,sbatch pytorch_17.sbatch,3,96,0,196608,96,96,0,196608,"n40,n52,n9",3,7200,3,65536,2048,1,96,60372,1452,0,1763274194,1763280674,1763280169,5975,505,6,11,6,6,11,8,2025,COMPLETED
400366,user094,helios_sim_533,acct04,group04,workq,Hengicluster2025,4,scavenger,/home/user094/helios_runs,sbatch helios_2.sbatch,2,8,0,524288,8,8,0,524288,"n45,n46",2,1200,2,262144,65536,4,8,60392,80,2,1763302582,1763306482,1763304113,1531,2369,6,11,14,6,11,15,2025,COMPLETED
400367,user088,wrf_sim_5845,acct08,group03,workq,Hengicluster2025,1,scavenger,/home/user088/wrf_runs,sbatch wrf_50.sbatch,2,96,0,131072,96,96,0,131072,"n25,n56",2,10800,2,65536,1365,24,96,60925,406,0,1763263962,1763267922,1763266742,2780,1180,6,11,3,6,11,4,2025,FAILED
400369,user064,xgboost_sim_7821,acct04,group04,workq,Hengicluster2025,1,high,/home/user064/xgboost_runs,sbatch xgboost_50.sbatch,4,128,0,65536,128,128,0,65536,"n40,n37,n27,n41",4,14400,4,16384,512,1,128,0,0,1,1763296309,1763301949,1763300776,4467,1173,6,11,12,6,11,14,2025,COMPLETED
400370,user019,vasp_sim_7898,acct09,group04,long,Hengicluster2025,5,scavenger,/home/user019/vasp_runs,sbatch vasp_10.sbatch,2,24,0,262144,24,24,0,262144,"n21,n20",2,2700,2,131072,10923,24,24,60576,668,0,1763326809,1763333289,1763327041,232,6248,6,11,21,6,11,22,2025,COMPLETED
400372,user070,nwchem_sim_7998,acct10,group05,long,Hengicluster2025,1,scavenger,/home/user070/nwchem_runs,sbatch nwchem_20.sbatch,1,48,0,8192,48,48,0,8192,n57,1,14400,1,8192,171,1,48,0,0,0,1763330593,1763331553,1763330788,195,765,6,11,22,6,11,22,2025,TIMEOUT
400373,user066,vasp_sim_829,acct06,group01,short,Hengicluster2025,4,normal,/home/user066/vasp_runs,sbatch vasp_33.sbatch,2,24,0,65536,24,24,0,65536,"n14,n51",2,10800,2,32768,2731,1,24,60491,630,0,1763261128,1763264428,1763262617,1489,1811,6,11,2,6,11,3,2025,COMPLETED
400375,user099,nek5000_sim_2753,acct09,group04,short,Hengicluster2025,2,normal,/home/user099/nek5000_runs,sbatch nek5000_15.sbatch,1,8,0,16384,8,8,0,16384,n10,1,10800,1,16384,2048,8,8,60729,342,0,1763274225,1763277945,1763277323,3098,622,6,11,6,6,11,7,2025,COMPLETED
400377,user048,caffe_sim_3282,acct08,group03,workq,Hengicluster2025,2,scavenger,/home/user048/caffe_runs,sbatch caffe_20.sbatch,1,48,0,262144,48,48,0,262144,n41,1,1200,1,262144,5461,48,48,60045,1317,0,1763287888,1763290588,1763290547,2659,41,6,11,10,6,11,10,2025,COMPLETED
400378,user067,vasp_sim_1595,acct07,group02,short,Hengicluster2025,3,high,/home/user067/vasp_runs,sbatch vasp_40.sbatch,3,24,0,196608,24,24,0,196608,"n18,n1,n43",3,900,3,65536,8192,1,24,0,0,4,1763276217,1763280297,1763277294,1077,3003,6,11,6,6,11,8,2025,COMPLETED
400379,user023,gaussian_sim_7257,acct03,group03,workq,Hengicluster2025,2,scavenger,/home/user023/gaussian_runs,sbatch gaussian_45.sbatch,1,16,0,16384,16,16,0,16384,n57,1,14400,1,16384,1024,1,16,60829,1320,2,1763307930,1763309850,1763308154,224,1696,6,11,15,6,11,16,2025,COMPLETED
400380,user059,linpack_sim_6408,acct09,group04,workq,Hengicluster2025,4,high,/home/user059/linpack_runs,sbatch linpack_8.sbatch,1,16,0,131072,16,16,0,131072,n52,1,10800,1,131072,8192,4,16,60151,1391,2,1763298433,1763299333,1763299050,617,283,6,11,13,6,11,13,2025,COMPLETED
400381,user042,helios_sim_5657,acct02,group02,gpuq,Hengicluster2025,4,normal,/home/user042/helios_runs,sbatch helios_32.sbatch,1,8,1,65536,8,8,1,65536,n17,1,1800,1,65536,8192,1,8,0,0,0,1763292264,1763296584,1763293971,1707,2613,6,11,11,6,11,12,2025,COMPLETED
